season,week,home_team,away_team,total_line,over_odds,under_odds,n_books
2021,9.0,Rice,North Texas,55.0,,,4.0
2021,9.0,San Diego State,Fresno State,44.25,,,4.0
2021,9.0,San José State,Wyoming,40.5,,,4.0
2021,9.0,South Alabama,Arkansas State,66.0,,,4.0
2021,9.0,Stanford,Washington,46.0,,,4.0
2021,9.0,Syracuse,Boston College,51.5,,,4.0
2021,9.0,Temple,UCF,52.0,,,4.0
2021,9.0,Tulane,Cincinnati,61.5,,,4.0
2021,9.0,Tulsa,Navy,46.0,,,4.0
2021,9.0,USC,Arizona,55.5,,,4.0
2021,9.0,Utah,UCLA,60.5,,,4.0
2021,9.0,Utah State,Hawai'i,66.0,,,4.0
2021,9.0,Vanderbilt,Missouri,62.5,,,4.0
2021,9.0,Wake Forest,Duke,71.5,,,4.0
2021,9.0,West Virginia,Iowa State,49.0,,,4.0
2021,9.0,Western Kentucky,Charlotte,71.75,,,4.0
2021,9.0,Wisconsin,Iowa,35.75,,,4.0
2021,10.0,Air Force,Army,37.5,,,4.0
2021,10.0,Akron,Ball State,58.0,,,4.0
2021,10.0,Alabama,LSU,67.0,,,4.0
2021,10.0,Arizona,California,47.0,,,4.0
2021,10.0,Arizona State,USC,61.5,,,4.0
2021,10.0,Arkansas,Mississippi State,53.5,,,4.0
2021,10.0,Arkansas State,App State,68.0,,,4.0
2021,10.0,BYU,Idaho State,55.0,,,3.0
2021,10.0,Boston College,Virginia Tech,51.0,,,4.0
2021,10.0,Charlotte,Rice,52.25,,,4.0
2021,10.0,Cincinnati,Tulsa,56.0,,,4.0
2021,10.0,Colorado,Oregon State,55.5,,,4.0
2021,10.0,Duke,Pittsburgh,64.25,,,4.0
2021,10.0,East Carolina,Temple,52.25,,,4.0
2021,10.0,Florida Atlantic,Marshall,57.75,,,4.0
2021,10.0,Florida International,Old Dominion,50.0,,,4.0
2021,10.0,Florida State,NC State,55.0,,,4.0
2021,10.0,Fresno State,Boise State,61.0,,,4.0
2021,10.0,Georgia,Missouri,59.0,,,4.0
2021,10.0,Georgia Southern,Coastal Carolina,56.25,,,4.0
2021,10.0,Hawai'i,San Diego State,45.25,,,4.0
2021,10.0,Iowa State,Texas,59.5,,,4.0
2021,10.0,Kansas,Kansas State,55.75,,,4.0
2021,10.0,Kent State,Northern Illinois,72.0,,,4.0
2021,10.0,Kentucky,Tennessee,57.5,,,4.0
2021,10.0,Louisiana,Georgia State,53.5,,,4.0
2021,10.0,Louisville,Clemson,46.5,,,4.0
2021,10.0,Maryland,Penn State,56.5,,,4.0
2021,10.0,Massachusetts,Rhode Island,55.5,,,3.0
2021,10.0,Memphis,SMU,72.0,,,4.0
2021,10.0,Miami,Georgia Tech,63.0,,,4.0
2021,10.0,Michigan,Indiana,51.0,,,4.0
2021,10.0,Minnesota,Illinois,44.0,,,4.0
2021,10.0,Nebraska,Ohio State,67.75,,,4.0
2021,10.0,Nevada,San José State,55.5,,,4.0
2021,10.0,New Mexico,UNLV,45.0,,,4.0
2021,10.0,New Mexico State,Utah State,72.25,,,4.0
2021,10.0,North Carolina,Wake Forest,78.0,,,4.0
2021,10.0,Northwestern,Iowa,40.5,,,4.0
2021,10.0,Notre Dame,Navy,47.5,,,4.0
2021,10.0,Ohio,Miami (OH),54.5,,,4.0
2021,10.0,Ole Miss,Liberty,67.0,,,4.0
2021,10.0,Purdue,Michigan State,53.5,,,4.0
2021,10.0,Rutgers,Wisconsin,37.5,,,4.0
2021,10.0,South Carolina,Florida,52.0,,,4.0
2021,10.0,South Florida,Houston,53.0,,,4.0
2021,10.0,Southern Miss,North Texas,49.0,,,4.0
2021,10.0,Stanford,Utah,51.75,,,4.0
2021,10.0,TCU,Baylor,57.0,,,4.0
2021,10.0,Texas A&M,Auburn,49.5,,,4.0
2021,10.0,Texas State,UL Monroe,57.5,,,4.0
2021,10.0,Toledo,Eastern Michigan,54.5,,,4.0
2021,10.0,Troy,South Alabama,47.5,,,4.0
2021,10.0,UAB,Louisiana Tech,49.0,,,4.0
2021,10.0,UCF,Tulane,57.0,,,4.0
2021,10.0,UTEP,UTSA,53.0,,,4.0
2021,10.0,Washington,Oregon,48.0,,,4.0
2021,10.0,West Virginia,Oklahoma State,49.0,,,4.0
2021,10.0,Western Kentucky,Middle Tennessee,66.5,,,4.0
2021,10.0,Western Michigan,Central Michigan,64.5,,,4.0
2021,10.0,Wyoming,Colorado State,41.5,,,4.0
2021,11.0,Alabama,New Mexico State,67.0,,,4.0
2021,11.0,App State,South Alabama,51.75,,,4.0
2021,11.0,Arizona,Utah,54.5,,,4.0
2021,11.0,Army,Bucknell,58.5,,,3.0
2021,11.0,Auburn,Mississippi State,51.0,,,4.0
2021,11.0,Baylor,Oklahoma,63.0,,,4.0
2021,11.0,Boise State,Wyoming,48.5,,,4.0
2021,11.0,Bowling Green,Toledo,50.0,,,4.0
2021,11.0,Central Michigan,Kent State,76.5,,,4.0
2021,11.0,Clemson,UConn,50.5,,,4.0
2021,11.0,Coastal Carolina,Georgia State,53.5,,,4.0
2021,11.0,Colorado State,Air Force,45.0,,,4.0
2021,11.0,Eastern Michigan,Ohio,61.75,,,4.0
2021,11.0,Florida,Samford,68.5,,,3.0
2021,11.0,Florida State,Miami,61.25,,,4.0
2021,11.0,Fresno State,New Mexico,51.0,,,4.0
2021,11.0,Georgia Tech,Boston College,55.0,,,4.0
2021,11.0,Indiana,Rutgers,42.5,,,4.0
2021,11.0,Iowa,Minnesota,37.0,,,4.0
2021,11.0,Kansas State,West Virginia,47.0,,,4.0
2021,11.0,LSU,Arkansas,59.5,,,4.0
2021,11.0,Louisiana Tech,Charlotte,58.25,,,4.0
2021,11.0,Louisville,Syracuse,55.5,,,4.0
2021,11.0,Marshall,UAB,55.5,,,4.0
2021,11.0,Massachusetts,Maine,58.5,,,3.0
2021,11.0,Memphis,East Carolina,58.75,,,4.0
2021,11.0,Miami (OH),Buffalo,58.0,,,4.0
2021,11.0,Michigan State,Maryland,60.5,,,4.0
2021,11.0,Middle Tennessee,Florida International,55.0,,,4.0
2021,11.0,Missouri,South Carolina,55.75,,,4.0
2021,11.0,North Texas,UTEP,55.0,,,4.0
2021,11.0,Northern Illinois,Ball State,59.5,,,4.0
2021,11.0,Ohio State,Purdue,65.0,,,4.0
2021,11.0,Oklahoma State,TCU,54.0,,,4.0
2021,11.0,Old Dominion,Florida Atlantic,48.0,,,4.0
2021,11.0,Ole Miss,Texas A&M,57.5,,,4.0
2021,11.0,Oregon,Washington State,57.75,,,4.0
2021,11.0,Oregon State,Stanford,56.25,,,4.0
2021,11.0,Penn State,Michigan,48.0,,,4.0
2021,11.0,Pittsburgh,North Carolina,72.0,,,4.0
2021,11.0,Rice,Western Kentucky,61.5,,,4.0
2021,11.0,SMU,UCF,61.5,,,4.0
2021,11.0,San Diego State,Nevada,45.0,,,4.0
2021,11.0,San José State,Utah State,58.0,,,4.0
2021,11.0,South Florida,Cincinnati,58.5,,,4.0
2021,11.0,Temple,Houston,52.5,,,4.0
2021,11.0,Tennessee,Georgia,55.75,,,4.0
2021,11.0,Texas,Kansas,61.5,,,4.0
2021,11.0,Texas State,Georgia Southern,52.0,,,4.0
2021,11.0,Texas Tech,Iowa State,55.5,,,4.0
2021,11.0,Troy,Louisiana,48.0,,,4.0
2021,11.0,Tulane,Tulsa,55.5,,,4.0
2021,11.0,UCLA,Colorado,57.25,,,4.0
2021,11.0,UL Monroe,Arkansas State,66.5,,,4.0
2021,11.0,UNLV,Hawai'i,55.5,,,4.0
2021,11.0,UTSA,Southern Miss,54.5,,,4.0
2021,11.0,Vanderbilt,Kentucky,52.5,,,4.0
2021,11.0,Virginia,Notre Dame,62.25,,,4.0
2021,11.0,Virginia Tech,Duke,50.5,,,4.0
2021,11.0,Wake Forest,NC State,64.5,,,4.0
2021,11.0,Washington,Arizona State,45.5,,,4.0
2021,11.0,Western Michigan,Akron,62.0,,,4.0
2021,11.0,Wisconsin,Northwestern,41.5,,,4.0
2021,12.0,Akron,Kent State,72.5,,,4.0
2021,12.0,Alabama,Arkansas,58.5,,,4.0
2021,12.0,Army,Massachusetts,56.0,,,4.0
2021,12.0,Ball State,Central Michigan,57.0,,,4.0
2021,12.0,Boise State,New Mexico,48.0,,,4.0
2021,12.0,Boston College,Florida State,55.5,,,4.0
2021,12.0,Buffalo,Northern Illinois,59.0,,,4.0
2021,12.0,Charlotte,Marshall,62.0,,,4.0
2021,12.0,Cincinnati,SMU,65.5,,,4.0
2021,12.0,Clemson,Wake Forest,57.0,,,4.0
2021,12.0,Coastal Carolina,Texas State,60.0,,,4.0
2021,12.0,Colorado,Washington,43.0,,,4.0
2021,12.0,Duke,Louisville,60.5,,,4.0
2021,12.0,Eastern Michigan,Western Michigan,66.0,,,4.0
2021,12.0,Florida International,North Texas,57.25,,,4.0
2021,12.0,Georgia,Charleston Southern,59.0,,,3.0
2021,12.0,Georgia Southern,BYU,57.25,,,4.0
2021,12.0,Georgia State,Arkansas State,66.0,,,4.0
2021,12.0,Hawai'i,Colorado State,53.75,,,4.0
2021,12.0,Houston,Memphis,59.25,,,4.0
2021,12.0,Indiana,Minnesota,43.25,,,4.0
2021,12.0,Iowa,Illinois,38.25,,,4.0
2021,12.0,Kansas State,Baylor,50.0,,,4.0
2021,12.0,Kentucky,New Mexico State,61.0,,,4.0
2021,12.0,LSU,UL Monroe,57.5,,,4.0
2021,12.0,Liberty,Louisiana,53.5,,,4.0
2021,12.0,Louisiana Tech,Southern Miss,47.5,,,4.0
2021,12.0,Maryland,Michigan,57.75,,,4.0
2021,12.0,Miami,Virginia Tech,55.5,,,4.0
2021,12.0,Miami (OH),Bowling Green,52.0,,,4.0
2021,12.0,Middle Tennessee,Old Dominion,48.5,,,4.0
2021,12.0,Mississippi State,Tennessee State,56.5,,,3.0
2021,12.0,Missouri,Florida,69.0,,,4.0
2021,12.0,NC State,Syracuse,49.5,,,4.0
2021,12.0,Navy,East Carolina,46.5,,,4.0
2021,12.0,Nevada,Air Force,54.25,,,4.0
2021,12.0,North Carolina,Wofford,62.0,,,3.0
2021,12.0,Northwestern,Purdue,47.5,,,4.0
2021,12.0,Notre Dame,Georgia Tech,57.75,,,4.0
2021,12.0,Ohio,Toledo,57.5,,,4.0
2021,12.0,Ohio State,Michigan State,70.5,,,4.0
2021,12.0,Oklahoma,Iowa State,59.0,,,4.0
2021,12.0,Ole Miss,Vanderbilt,65.5,,,4.0
2021,12.0,Oregon State,Arizona State,59.0,,,4.0
2021,12.0,Penn State,Rutgers,45.0,,,4.0
2021,12.0,Pittsburgh,Virginia,67.5,,,4.0
2021,12.0,South Carolina,Auburn,45.25,,,4.0
2021,12.0,Stanford,California,46.0,,,4.0
2021,12.0,TCU,Kansas,64.5,,,4.0
2021,12.0,Tennessee,South Alabama,61.5,,,4.0
2021,12.0,Texas A&M,Prairie View A&M,50.0,,,3.0
2021,12.0,Texas Tech,Oklahoma State,55.0,,,4.0
2021,12.0,Troy,App State,51.5,,,4.0
2021,12.0,Tulane,South Florida,59.5,,,4.0
2021,12.0,Tulsa,Temple,50.5,,,4.0
2021,12.0,UCF,UConn,55.75,,,4.0
2021,12.0,UNLV,San Diego State,41.0,,,4.0
2021,12.0,USC,UCLA,65.5,,,4.0
2021,12.0,UTEP,Rice,47.0,,,4.0
2021,12.0,UTSA,UAB,53.5,,,4.0
2021,12.0,Utah,Oregon,58.5,,,4.0
2021,12.0,Utah State,Wyoming,52.0,,,4.0
2021,12.0,Washington State,Arizona,52.5,,,4.0
2021,12.0,West Virginia,Texas,56.5,,,4.0
2021,12.0,Western Kentucky,Florida Atlantic,64.0,,,4.0
2021,12.0,Wisconsin,Nebraska,43.5,,,4.0
2021,13.0,Air Force,UNLV,49.5,,,4.0
2021,13.0,App State,Georgia Southern,55.0,,,4.0
2021,13.0,Arizona State,Arizona,53.0,,,4.0
2021,13.0,Arkansas,Missouri,63.25,,,4.0
2021,13.0,Arkansas State,Texas State,62.25,,,4.0
2021,13.0,Auburn,Alabama,57.0,,,4.0
2021,13.0,Ball State,Buffalo,59.5,,,4.0
2021,13.0,Baylor,Texas Tech,51.5,,,4.0
2021,13.0,Boston College,Wake Forest,64.0,,,4.0
2021,13.0,Bowling Green,Ohio,48.5,,,4.0
2021,13.0,Central Michigan,Eastern Michigan,63.5,,,4.0
2021,13.0,Colorado State,Nevada,57.75,,,4.0
2021,13.0,Duke,Miami,67.0,,,4.0
2021,13.0,East Carolina,Cincinnati,56.5,,,4.0
2021,13.0,Florida,Florida State,58.5,,,4.0
2021,13.0,Florida Atlantic,Middle Tennessee,49.5,,,4.0
2021,13.0,Georgia State,Troy,49.5,,,4.0
2021,13.0,Georgia Tech,Georgia,54.5,,,4.0
2021,13.0,Illinois,Northwestern,44.5,,,4.0
2021,13.0,Iowa State,TCU,61.25,,,4.0
2021,13.0,Kansas,West Virginia,55.5,,,4.0
2021,13.0,Kent State,Miami (OH),67.0,,,4.0
2021,13.0,LSU,Texas A&M,46.75,,,4.0
2021,13.0,Liberty,Army,51.75,,,4.0
2021,13.0,Louisiana,UL Monroe,55.25,,,4.0
2021,13.0,Louisville,Kentucky,57.75,,,4.0
2021,13.0,Marshall,Western Kentucky,75.0,,,4.0
2021,13.0,Memphis,Tulane,58.0,,,4.0
2021,13.0,Michigan,Ohio State,64.5,,,4.0
2021,13.0,Michigan State,Penn State,51.5,,,4.0
2021,13.0,Minnesota,Wisconsin,39.0,,,4.0
2021,13.0,Mississippi State,Ole Miss,65.0,,,4.0
2021,13.0,NC State,North Carolina,61.25,,,4.0
2021,13.0,Nebraska,Iowa,41.0,,,4.0
2021,13.0,New Mexico,Utah State,48.0,,,4.0
2021,13.0,New Mexico State,Massachusetts,59.0,,,4.0
2021,13.0,North Texas,UTSA,59.5,,,4.0
2021,13.0,Northern Illinois,Western Michigan,58.5,,,4.0
2021,13.0,Oklahoma State,Oklahoma,49.75,,,4.0
2021,13.0,Old Dominion,Charlotte,55.75,,,4.0
2021,13.0,Oregon,Oregon State,61.25,,,4.0
2021,13.0,Purdue,Indiana,50.5,,,4.0
2021,13.0,Rice,Louisiana Tech,52.5,,,4.0
2021,13.0,Rutgers,Maryland,53.0,,,4.0
2021,13.0,SMU,Tulsa,62.5,,,4.0
2021,13.0,San Diego State,Boise State,44.25,,,4.0
2021,13.0,San José State,Fresno State,52.5,,,4.0
2021,13.0,South Alabama,Coastal Carolina,55.0,,,4.0
2021,13.0,South Carolina,Clemson,42.5,,,4.0
2021,13.0,Southern Miss,Florida International,46.0,,,4.0
2021,13.0,Stanford,Notre Dame,53.0,,,4.0
2021,13.0,Syracuse,Pittsburgh,58.25,,,4.0
2021,13.0,Temple,Navy,42.5,,,4.0
2021,13.0,Tennessee,Vanderbilt,64.5,,,4.0
2021,13.0,Texas,Kansas State,54.5,,,4.0
2021,13.0,Toledo,Akron,57.5,,,4.0
2021,13.0,UAB,UTEP,49.75,,,4.0
2021,13.0,UCF,South Florida,62.0,,,4.0
2021,13.0,UCLA,California,58.5,,,4.0
2021,13.0,UConn,Houston,54.5,,,4.0
2021,13.0,USC,BYU,65.5,,,4.0
2021,13.0,Utah,Colorado,52.5,,,4.0
2021,13.0,Virginia,Virginia Tech,63.5,,,4.0
2021,13.0,Washington,Washington State,45.0,,,4.0
2021,13.0,Wyoming,Hawai'i,48.5,,,4.0
2021,14.0,Alabama,Georgia,48.75,,,4.0
2021,14.0,California,USC,57.5,,,3.0
2021,14.0,Cincinnati,Houston,52.5,,,4.0
2021,14.0,Iowa,Michigan,44.0,,,4.0
2021,14.0,Louisiana,App State,52.0,,,4.0
2021,14.0,Northern Illinois,Kent State,75.5,,,4.0
2021,14.0,Oklahoma State,Baylor,45.0,,,4.0
2021,14.0,San Diego State,Utah State,49.5,,,4.0
2021,14.0,UTSA,Western Kentucky,74.5,,,4.0
2021,14.0,Utah,Oregon,57.5,,,4.0
2021,14.0,Wake Forest,Pittsburgh,72.5,,,4.0
2021,15.0,Army,Navy,35.5,,,4.0
2022,1.0,Abilene Christian,Lamar,50.5,,,3.0
2022,1.0,Air Force,Baylor,42.25,,,4.0
2022,1.0,Air Force,Northern Iowa,46.5,,,3.0
2022,1.0,Alabama,Utah State,63.0,,,4.0
2022,1.0,Alabama State,Howard,53.5,,,3.0
2022,1.0,Alcorn State,Stephen F. Austin,50.5,,,2.0
2022,1.0,App State,North Carolina,56.25,,,4.0
2022,1.0,Arizona State,Northern Arizona,52.5,,,3.0
2022,1.0,Arkansas,Cincinnati,54.5,,,4.0
2022,1.0,Arkansas,Kansas,70.5,,,4.0
2022,1.0,Arkansas State,Grambling,57.0,,,3.0
2022,1.0,Auburn,Mercer,51.5,,,3.0
2022,1.0,Austin Peay,Presbyterian,61.5,,,2.0
2022,1.0,BYU,SMU,65.0,,,4.0
2022,1.0,Baylor,UAlbany,46.5,,,3.0
2022,1.0,Boise State,North Texas,63.0,,,4.0
2022,1.0,Boston College,Rutgers,47.0,,,4.0
2022,1.0,Bowling Green,New Mexico State,50.5,,,4.0
2022,1.0,Bucknell,Towson,49.5,,,2.0
2022,1.0,Buffalo,Georgia Southern,66.5,,,4.0
2022,1.0,California,UC Davis,44.0,,,3.0
2022,1.0,Campbell,The Citadel,56.0,,,3.0
2022,1.0,Central Arkansas,Missouri State,66.0,,,3.0
2022,1.0,Charleston Southern,Western Carolina,63.25,,,2.0
2022,1.0,Charlotte,William & Mary,52.0,,,3.0
2022,1.0,Chattanooga,Wofford,42.0,,,2.0
2022,1.0,Clemson,Tennessee,61.5,,,4.0
2022,1.0,Coastal Carolina,Army,54.0,,,4.0
2022,1.0,Colorado,TCU,59.5,,,4.0
2022,1.0,Duke,Temple,51.5,,,4.0
2022,1.0,Duke,UCF,62.75,,,4.0
2022,1.0,East Carolina,Coastal Carolina,67.0,,,4.0
2022,1.0,East Carolina,NC State,51.75,,,4.0
2022,1.0,Eastern Michigan,Eastern Kentucky,57.5,,,3.0
2022,1.0,Eastern Washington,Tennessee State,62.5,,,1.0
2022,1.0,Florida,Utah,51.5,,,4.0
2022,1.0,Florida Atlantic,Charlotte,60.0,,,1.0
2022,1.0,Florida International,Bryant,58.5,,,3.0
2022,1.0,Florida State,Duquesne,57.0,,,3.0
2022,1.0,Florida State,LSU,51.0,,,1.0
2022,1.0,Florida State,Oklahoma,66.75,,,4.0
2022,1.0,Fresno State,Cal Poly,63.0,,,3.0
2022,1.0,Fresno State,Washington State,54.0,,,4.0
2022,1.0,Georgia,Ohio State,62.0,,,4.0
2022,1.0,Georgia,Oregon,54.5,,,4.0
2022,1.0,Georgia,TCU,61.75,,,4.0
2022,1.0,Georgia Southern,Morgan State,54.0,,,3.0
2022,1.0,Georgia Tech,Clemson,51.5,,,4.0
2022,1.0,Hampton,Howard,58.0,,,2.0
2022,1.0,Hawai'i,Vanderbilt,54.5,,,4.0
2022,1.0,Hawai'i,Western Kentucky,67.5,,,4.0
2022,1.0,Houston,Louisiana,56.5,,,4.0
2022,1.0,Illinois,Mississippi State,46.5,,,4.0
2022,1.0,Illinois,Wyoming,42.75,,,4.0
2022,1.0,Incarnate Word,Southern Illinois,65.0,,,2.0
2022,1.0,Indiana,Illinois,47.5,,,4.0
2022,1.0,Indiana State,North Alabama,51.5,,,3.0
2022,1.0,Iowa,South Dakota State,42.0,,,3.0
2022,1.0,Iowa State,Southeast Missouri State,54.5,,,2.0
2022,1.0,Jacksonville State,Davidson,61.5,,,1.0
2022,1.0,Jacksonville State,Stephen F. Austin,55.5,,,3.0
2022,1.0,James Madison,Middle Tennessee,60.5,,,4.0
2022,1.0,Kansas,Tennessee Tech,62.0,,,3.0
2022,1.0,Kansas State,Alabama,58.0,,,4.0
2022,1.0,Kansas State,South Dakota,50.5,,,3.0
2022,1.0,Kentucky,Iowa,31.5,,,4.0
2022,1.0,Kentucky,Miami (OH),55.0,,,4.0
2022,1.0,Lafayette,Sacred Heart,36.5,,,2.0
2022,1.0,Louisiana,SE Louisiana,61.0,,,3.0
2022,1.0,Louisville,Cincinnati,38.5,,,4.0
2022,1.0,Marist,Georgetown,43.0,,,1.0
2022,1.0,Marshall,Norfolk State,59.0,,,3.0
2022,1.0,Maryland,Buffalo,65.75,,,4.0
2022,1.0,Mercer,Morehead State,56.5,,,3.0
2022,1.0,Merrimack,Holy Cross,49.5,,,3.0
2022,1.0,Miami,Bethune-Cookman,60.5,,,2.0
2022,1.0,Michigan,Colorado State,60.75,,,4.0
2022,1.0,Michigan,TCU,56.0,,,4.0
2022,1.0,Michigan State,Western Michigan,54.5,,,4.0
2022,1.0,Minnesota,New Mexico State,52.5,,,4.0
2022,1.0,Minnesota,Syracuse,44.75,,,4.0
2022,1.0,Mississippi State,Memphis,58.0,,,4.0
2022,1.0,Missouri,Louisiana Tech,62.5,,,4.0
2022,1.0,Missouri,Wake Forest,58.75,,,4.0
2022,1.0,Montana,Northwestern State,47.5,,,2.0
2022,1.0,Montana State,McNeese,46.0,,,1.0
2022,1.0,NC State,Maryland,45.25,,,4.0
2022,1.0,Navy,Delaware,49.0,,,3.0
2022,1.0,Nebraska,North Dakota,62.5,,,3.0
2022,1.0,Nevada,Texas State,51.5,,,4.0
2022,1.0,New Hampshire,Monmouth,48.5,,,3.0
2022,1.0,New Mexico,Maine,42.5,,,3.0
2022,1.0,New Mexico State,Nevada,48.0,,,4.0
2022,1.0,North Carolina,Florida A&M,56.5,,,3.0
2022,1.0,North Carolina,Oregon,76.0,,,4.0
2022,1.0,North Carolina Central,Jackson State,55.0,,,3.0
2022,1.0,North Carolina Central,North Carolina A&T,49.0,,,2.0
2022,1.0,North Dakota State,Drake,52.0,,,2.0
2022,1.0,North Dakota State,Incarnate Word,70.0,,,1.0
2022,1.0,North Texas,SMU,67.5,,,4.0
2022,1.0,Northern Colorado,Houston Christian,53.5,,,1.0
2022,1.0,Northern Illinois,Eastern Illinois,55.5,,,3.0
2022,1.0,Northwestern,Nebraska,52.25,,,4.0
2022,1.0,Ohio,Florida Atlantic,51.0,,,4.0
2022,1.0,Ohio State,Notre Dame,58.5,,,4.0
2022,1.0,Oklahoma,UTEP,58.0,,,4.0
2022,1.0,Oklahoma State,Central Michigan,58.0,,,4.0
2022,1.0,Oklahoma State,Wisconsin,45.0,,,4.0
2022,1.0,Old Dominion,Virginia Tech,48.5,,,4.0
2022,1.0,Ole Miss,Texas Tech,72.5,,,4.0
2022,1.0,Ole Miss,Troy,57.0,,,4.0
2022,1.0,Oregon State,Boise State,55.5,,,4.0
2022,1.0,Oregon State,Florida,51.75,,,4.0
2022,1.0,Pittsburgh,West Virginia,50.5,,,4.0
2022,1.0,Prairie View A&M,Texas Southern,60.5,,,2.0
2022,1.0,Purdue,LSU,54.25,,,4.0
2022,1.0,Purdue,Penn State,53.5,,,4.0
2022,1.0,Robert Morris,Dayton,59.5,,,1.0
2022,1.0,Samford,Kennesaw State,68.5,,,1.0
2022,1.0,San Diego State,Arizona,46.5,,,4.0
2022,1.0,San Diego State,Middle Tennessee,47.0,,,4.0
2022,1.0,San José State,Eastern Michigan,54.0,,,4.0
2022,1.0,San José State,Portland State,51.0,,,3.0
2022,1.0,South Alabama,Nicholls,53.0,,,3.0
2022,1.0,South Alabama,Western Kentucky,58.0,,,4.0
2022,1.0,South Carolina,Georgia State,54.75,,,4.0
2022,1.0,South Carolina,Notre Dame,50.5,,,4.0
2022,1.0,South Dakota State,Montana State,56.75,,,2.0
2022,1.0,South Dakota State,North Dakota State,47.0,,,2.0
2022,1.0,South Florida,BYU,58.5,,,4.0
2022,1.0,Southern Miss,Liberty,50.0,,,4.0
2022,1.0,Southern Miss,Rice,45.5,,,4.0
2022,1.0,Southern Utah,St. Thomas (MN),49.5,,,2.0
2022,1.0,Stanford,Colgate,51.5,,,3.0
2022,1.0,Stony Brook,Rhode Island,46.0,,,3.0
2022,1.0,Syracuse,Louisville,55.0,,,1.0
2022,1.0,Tarleton State,Mississippi Valley State,51.0,,,2.0
2022,1.0,Tennessee,Ball State,66.5,,,4.0
2022,1.0,Texas,UL Monroe,64.5,,,4.0
2022,1.0,Texas A&M,Sam Houston,54.0,,,3.0
2022,1.0,Texas Tech,Murray State,64.0,,,3.0
2022,1.0,Toledo,Liberty,51.0,,,4.0
2022,1.0,Toledo,Long Island University,57.0,,,3.0
2022,1.0,Troy,UTSA,56.5,,,4.0
2022,1.0,Tulane,Massachusetts,59.0,,,4.0
2022,1.0,UAB,Alabama A&M,60.5,,,3.0
2022,1.0,UAB,Miami (OH),45.75,,,4.0
2022,1.0,UCF,South Carolina State,58.0,,,3.0
2022,1.0,UCLA,Bowling Green,56.5,,,4.0
2022,1.0,UCLA,Pittsburgh,54.5,,,4.0
2022,1.0,UConn,Central Connecticut,51.0,,,3.0
2022,1.0,UConn,Marshall,42.0,,,4.0
2022,1.0,UNLV,Idaho State,51.0,,,3.0
2022,1.0,USC,Rice,61.5,,,4.0
2022,1.0,USC,Tulane,66.5,,,4.0
2022,1.0,UT Martin,Western Illinois,61.5,,,2.0
2022,1.0,UTEP,North Texas,52.5,,,4.0
2022,1.0,UTSA,Houston,62.0,,,4.0
2022,1.0,Utah,Penn State,55.0,,,4.0
2022,1.0,Utah State,Memphis,57.0,,,4.0
2022,1.0,Utah State,UConn,59.25,,,4.0
2022,1.0,Vanderbilt,Elon,51.5,,,3.0
2022,1.0,Villanova,Lehigh,43.0,,,3.0
2022,1.0,Virginia,Richmond,60.5,,,3.0
2022,1.0,Wagner,Fordham,64.0,,,3.0
2022,1.0,Wake Forest,VMI,66.5,,,3.0
2022,1.0,Washington,Kent State,61.5,,,4.0
2022,1.0,Washington,Texas,67.0,,,4.0
2022,1.0,Washington State,Idaho,63.5,,,3.0
2022,1.0,Western Kentucky,Austin Peay,72.0,,,3.0
2022,1.0,Wisconsin,Illinois State,42.5,,,3.0
2022,1.0,Wyoming,Ohio,43.0,,,4.0
2022,1.0,Wyoming,Tulsa,46.0,,,4.0
2022,1.0,Youngstown State,Duquesne,53.75,,,2.0
2022,2.0,Air Force,Colorado,50.0,,,4.0
2022,2.0,Arizona,Mississippi State,58.0,,,4.0
2022,2.0,Arkansas,South Carolina,56.25,,,4.0
2022,2.0,Army,UTSA,54.0,,,4.0
2022,2.0,Auburn,San José State,48.5,,,4.0
2022,2.0,BYU,Baylor,55.0,,,4.0
2022,2.0,Ball State,Western Michigan,51.5,,,4.0
2022,2.0,Bowling Green,Eastern Kentucky,57.0,,,2.0
2022,2.0,Buffalo,Holy Cross,51.5,,,2.0
2022,2.0,California,UNLV,49.5,,,4.0
2022,2.0,Central Michigan,South Alabama,57.5,,,4.0
2022,2.0,Charlotte,Maryland,65.0,,,4.0
2022,2.0,Clemson,Furman,51.5,,,2.0
2022,2.0,Coastal Carolina,Gardner-Webb,66.5,,,2.0
2022,2.0,Colorado State,Middle Tennessee,58.25,,,4.0
2022,2.0,East Carolina,Old Dominion,49.75,,,4.0
2022,2.0,Florida,Kentucky,52.75,,,4.0
2022,2.0,Florida Atlantic,SE Louisiana,63.5,,,2.0
2022,2.0,Fresno State,Oregon State,58.75,,,4.0
2022,2.0,Georgia,Samford,62.5,,,2.0
2022,2.0,Georgia State,North Carolina,64.25,,,4.0
2022,2.0,Georgia Tech,Western Carolina,65.75,,,2.0
2022,2.0,Illinois,Virginia,55.0,,,4.0
2022,2.0,Indiana,Idaho,50.5,,,2.0
2022,2.0,Iowa,Iowa State,39.0,,,4.0
2022,2.0,James Madison,Norfolk State,54.25,,,2.0
2022,2.0,Kansas State,Missouri,52.5,,,4.0
2022,2.0,LSU,Southern,57.5,,,2.0
2022,2.0,Liberty,UAB,50.0,,,4.0
2022,2.0,Louisiana,Eastern Michigan,56.0,,,4.0
2022,2.0,Louisiana Tech,Stephen F. Austin,65.0,,,2.0
